created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 06 23:29:11 +0000 2023;1732542734890827937;"@BANGSAygSUJUD @prabowo @alextham878 @Lembayung071 @Minietweets_ @mpoklela7 @Kimberley_2024 @P4P4B0W0_2024 @bengkeldodo @99propaganda @Chaves1305 @ajengcute16__ ga heran, focus pak anies aja deh";0;0;0;0;in;1724210151589310464;1732283173088956902;lizyanax;https://twitter.com/lizyanax/status/1732542734890827937
Wed Dec 06 23:29:11 +0000 2023;1732542733603262677;"@icikiwir_08 @prabowo @jokowi @PDI_Perjuangan @gibran_tweet @99propaganda @adri_7i @zy_zy_its_me @mpoklela7 @tjitrosoenarjo1 @Minietweets_ @wiena_kinasih @BANGSAygSUJUD @iam_zelt @mas_veel Walikota terbaik? Mendapatkan dana proyek 2 Triliun bro, jangan bandingkan dengan daerah lain, coba saja IKN tiddak di bangun, tapi uangnya untuk membangun seperti SOLO, Apakah akan ada ketimpangan seperti ini?";0;0;0;0;in;1573248269538324480;1732205272708587842;Hafsh221;https://twitter.com/Hafsh221/status/1732542733603262677
Wed Dec 06 23:29:03 +0000 2023;1732542702259224720;"@BANGSAygSUJUD @prabowo @alextham878 @Lembayung071 @Minietweets_ @mpoklela7 @Kimberley_2024 @P4P4B0W0_2024 @bengkeldodo @99propaganda @Chaves1305 @ajengcute16__ NU dukung prabowo? whwah";0;0;0;0;in;1704451422744690688;1732283173088956902;peony_689;https://twitter.com/peony_689/status/1732542702259224720
Wed Dec 06 23:28:54 +0000 2023;1732542661444436108;"@Gerindra Prabowo - Gibran pasangan capres dan cawapres yang sudah berpengalaman";0;0;0;1;in;1715749924506386432;1732045449471934847;ryejamall;https://twitter.com/ryejamall/status/1732542661444436108
Wed Dec 06 23:28:34 +0000 2023;1732542578158170165;"@golkar_id @prabowo @gibran_tweet Yang bener aja nih";0;0;0;0;in;1712413583852900352;1732289381657129325;armarabku;https://twitter.com/armarabku/status/1732542578158170165
Wed Dec 06 23:28:33 +0000 2023;1732542576459440622;"Melihat Elektabilitas Prabowo-Gibran Setelah Populernya Kata "Gemoy" - https://t.co/URXpgOqIFO - https://t.co/URXpgOqIFO https://t.co/nCOS8BKcBp #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;772985986187825152;1732542576459440622;Herlina_Muachhh;https://twitter.com/Herlina_Muachhh/status/1732542576459440622
Wed Dec 06 23:28:33 +0000 2023;1732542576291659855;"Melihat Elektabilitas Prabowo-Gibran Setelah Populernya Kata "Gemoy" - https://t.co/dqIzzJc8GD - https://t.co/dqIzzJc8GD https://t.co/Vx2deXBwBg #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4561819285;1732542576291659855;doddy_h4312;https://twitter.com/doddy_h4312/status/1732542576291659855
Wed Dec 06 23:28:33 +0000 2023;1732542574064533964;"Melihat Elektabilitas Prabowo-Gibran Setelah Populernya Kata "Gemoy" - https://t.co/ohc6LSqdQ4 - https://t.co/ohc6LSqdQ4 https://t.co/wSDglwJn9T #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;797615281455525888;1732542574064533964;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1732542574064533964
Wed Dec 06 23:28:33 +0000 2023;1732542572969738489;"Melihat Elektabilitas Prabowo-Gibran Setelah Populernya Kata "Gemoy" - https://t.co/TpNMIXRRlP - https://t.co/TpNMIXRRlP https://t.co/jGrr3iXAIr #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;795445014864203777;1732542572969738489;AzhareAkiba;https://twitter.com/AzhareAkiba/status/1732542572969738489
Wed Dec 06 23:28:26 +0000 2023;1732542544712704234;"@Dennysiregar7 @psi_id @prabowo @gibran_tweet Kalau dipecat nanti dia mencalonkan jadi presiden 2029 dong 🤣🤣";0;0;0;0;in;1717781204798492672;1732319569996599492;gomadedepalmen;https://twitter.com/gomadedepalmen/status/1732542544712704234
